Continent,Country,Location Chinese,Location English,Current Location,Latitude,Longitude,Business Name Chinese,Business Name English,Sector,Sub-Category,Name-chi,Type-chi,Name-eng,Type-eng,Town-chi,Province-chi,Town-eng,Province-eng
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.882069,-87.627803,探花樓酒樓,"Tom Far Low, Restaurant",Accommodation & Foodservice,Foodservice,探花樓,餐館,Tom Far Low,"Tom Far Low, Restaurant",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.882069,-87.627803,參利衣館,"Tom Lee, Laundry",Other Services,Laundry Services,參利,洗衣,Tom Lee,"Tom Lee, Laundry",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.882069,-87.627803,參德衣館,"Tom Tuck, Laundry",Other Services,Laundry Services,參德,洗衣,Tom Tuck,"Tom Tuck, Laundry",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.676225,-87.62261,東勝衣館,"Tong Sing, Laundry",Other Services,Laundry Services,東勝,洗衣,Tong Sing,"Tong Sing, Laundry",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.876292,-87.630716,華昌隆雜貨,"Wah Ching Lung & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,華昌隆,雜貨,Wah Ching Lung & Co.,"Wah Ching Lung & Co., Gen. Mdse.",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.854293,-87.632123,德昌雜貨,"Tuck Chong & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,德昌,雜貨,Tuck Chong & Co.,"Tuck Chong & Co., Gen. Mdse.",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.852823,-87.633829,華記雜貨,"Wah Kee & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,華記,雜貨,Wah Kee & Co.,"Wah Kee & Co., Gen. Mdse.",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.876292,-87.630716,華隆衣館,"Wah Lung & Co., Steam Laundry",Other Services,Laundry Services,華隆,洗衣,Wah Lung & Co.,"Wah Lung & Co., Steam Laundry",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.854293,-87.632123,匯安呂宋煙,"Way On & Co., Cigars",Retail Trade,Tobacco Stores,匯安,煙行,Way On & Co.,"Way On & Co., Cigars",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.876292,-87.630716,會英樓酒樓,"Wee Ying Lo, Restaurant",Accommodation & Foodservice,Foodservice,會英樓,餐館,Wee Ying Lo,"Wee Ying Lo, Restaurant",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.854293,-87.632123,永昌棧雜貨,"Wing Chong Gin, Gen. Mdse.",Retail Trade,General Merchandise Stores,永昌棧,雜貨,Wing Chong Gin,"Wing Chong Gin, Gen. Mdse.",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.852823,-87.633829,永盛衣館,"Wing Sing & Co., Laundry",Other Services,Laundry Services,永盛,洗衣,Wing Sing & Co.,"Wing Sing & Co., Laundry",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.8458,-87.62412,永生雜貨,"Wing Sang, (General Merchandise)",Retail Trade,General Merchandise Stores,永生,雜貨,Wing Sang,"Wing Sang, (General Merchandise)",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.876292,-87.630716,和記雜貨,"Wo Kee & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,和記,雜貨,Wo Kee & Co.,"Wo Kee & Co., Gen. Mdse.",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.876292,-87.630716,和隆雜貨,"Wo Lung, John Kee & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,和隆,雜貨,"Wo Lung, John Kee & Co.","Wo Lung, John Kee & Co., Gen. Mdse.",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.838554,-87.631687,怡盛洗衣,"Yee Sing & Co., Laundry",Other Services,Laundry Services,怡盛,洗衣,Yee Sing & Co.,"Yee Sing & Co., Laundry",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.854293,-87.632123,頤和堂藥材,"Yee Wah Tong & Co., Drugs",Retail Trade,Health and Personal Care Stores,頤和堂,藥材,Yee Wah Tong & Co.,"Yee Wah Tong & Co., Drugs",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.918435,-87.636204,宴瓊林酒樓,"Yen King Lem, Restaurant",Accommodation & Foodservice,Foodservice,宴瓊林,餐館,Yen King Lem,"Yen King Lem, Restaurant",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.918435,-87.636204,悅勝樓酒樓,"Yet Sing Lo, Restaurant",Accommodation & Foodservice,Foodservice,悅勝樓,餐館,Yet Sing Lo,"Yet Sing Lo, Restaurant",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.876292,-87.630716,仁昌堂藥材,"Yin Chong Tong, Drugs",Retail Trade,Health and Personal Care Stores,仁昌堂,藥材,Yin Chong Tong,"Yin Chong Tong, Drugs",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.852823,-87.633829,養之堂藥材,"Young Yuen Hong, Drugs",Retail Trade,Health and Personal Care Stores,養之堂,藥材,Young Yuen Hong,"Young Yuen Hong, Drugs",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.882108,-87.624759,遠芳樓酒樓,"Yuen Fong Lo, Restaurant",Accommodation & Foodservice,Foodservice,遠芳樓,餐館,Yuen Fong Lo,"Yuen Fong Lo, Restaurant",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.854293,-87.632123,源泰雜貨,"Yuen High & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,源泰,雜貨,Yuen High & Co.,"Yuen High & Co., Gen. Mdse.",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 市加咕埠,"Chicago, Illinois",,41.882069,-87.627803,英華餐館,"Ying Wah Lo, Restaurant",Accommodation & Foodservice,Foodservice,英華,餐館,Ying Wah Lo,"Ying Wah Lo, Restaurant",市加咕埠,爹路奈省,Chicago,Illinois
North America,United States,爹路奈省 賛威利埠,"Danville, Illinois",,40.124454,-87.629974,杏花樓酒樓,"Hung Far Lo & Co., Restaurant",Accommodation & Foodservice,Foodservice,杏花樓,餐館,Hung Far Lo & Co.,"Hung Far Lo & Co., Restaurant",賛威利埠,爹路奈省,Danville,Illinois
North America,United States,爹路奈省 賛威利埠,"Danville, Illinois",,40.124454,-87.629974,甄勝洗衣,"Jim Sing, Laundry",Other Services,Laundry Services,甄勝,洗衣,Jim Sing,"Jim Sing, Laundry",賛威利埠,爹路奈省,Danville,Illinois
North America,United States,爹路奈省 昃愼委地埠,"Jacksonville, Illinois",,39.734181,-90.213945,安和餐館,"On Wah, Restaurant",Accommodation & Foodservice,Foodservice,安和,餐館,On Wah,"On Wah, Restaurant",昃愼委地埠,爹路奈省,Jacksonville,Illinois
North America,United States,爹路奈省 昃愼委地埠,"Jacksonville, Illinois",,39.742704,-90.22909,和利日本漆器,"Wah Lee & Co., Chin. & Jap. Bazaar",Retail Trade,Lacquerware Stores,和利,漆器,Wah Lee & Co.,"Wah Lee & Co., Chin. & Jap. Bazaar",昃愼委地埠,爹路奈省,Jacksonville,Illinois
North America,United States,爹路奈省 周李的埠,"Joliet, Illinois",,41.526014,-88.076526,合盛洗衣,"Hop Sing, Laundry",Other Services,Laundry Services,合盛,洗衣,Hop Sing,"Hop Sing, Laundry",周李的埠,爹路奈省,Joliet,Illinois
North America,United States,爹路奈省 周李的埠,"Joliet, Illinois",,41.528136,-88.059484,廣盛衣館,"Quong Sing, Laundry",Other Services,Laundry Services,廣盛,洗衣,Quong Sing,"Quong Sing, Laundry",周李的埠,爹路奈省,Joliet,Illinois
North America,United States,爹路奈省 乾企忌埠,"Kankakee, Illinois",,41.114465,-87.86662,廣盛衣館,"Quong Sing, Laundry",Other Services,Laundry Services,廣盛,洗衣,Quong Sing,"Quong Sing, Laundry",乾企忌埠,爹路奈省,Kankakee,Illinois
North America,United States,爹路奈省 乾企忌埠,"Kankakee, Illinois",,41.117875,-87.853234,悅利衣館,"Yat Lee, Laundry",Other Services,Laundry Services,悅利,洗衣,Yat Lee,"Yat Lee, Laundry",乾企忌埠,爹路奈省,Kankakee,Illinois
North America,United States,爹路奈省 市比冷啡路埠,"Springfield, Illinois",,39.770766,-89.647248,恒利衣舘,"Hong Lee, Laundry",Other Services,Laundry Services,恒利,洗衣,Hong Lee,"Hong Lee, Laundry",市比冷啡路埠,爹路奈省,Springfield,Illinois
North America,United States,爹路奈省 市比冷啡路埠,"Springfield, Illinois",,39.802725,-89.641964,合隆衣館,"Hop Long & Co., Laundry",Other Services,Laundry Services,合隆,洗衣,Hop Long & Co.,"Hop Long & Co., Laundry",市比冷啡路埠,爹路奈省,Springfield,Illinois
North America,United States,爹路奈省 市比冷啡路埠,"Springfield, Illinois",,39.815744,-89.64608,金泗餐館,"Kim Sue, Restaurant",Accommodation & Foodservice,Foodservice,金泗,餐館,Kim Sue,"Kim Sue, Restaurant",市比冷啡路埠,爹路奈省,Springfield,Illinois
North America,United States,爹路奈省 市比冷啡路埠,"Springfield, Illinois",,39.802725,-89.641964,隆盛衣舘,"Leon Sing, Laundry",Other Services,Laundry Services,隆盛,洗衣,Leon Sing,"Leon Sing, Laundry",市比冷啡路埠,爹路奈省,Springfield,Illinois
North America,United States,印地那阿省 旦打臣埠,"Anderson, Indiana",,40.098756,-85.679148,梁昭衣館,"Long Joe, Laundry",Other Services,Laundry Services,梁昭,洗衣,Long Joe,"Long Joe, Laundry",旦打臣埠,印地那阿省,Anderson,Indiana
North America,United States,印地那阿省 旦打臣埠,"Anderson, Indiana",,40.098756,-85.679148,廣隆盛絲髮,"Quong Lung Sing & Co., Silk Goods",Retail Trade,Clothing and Clothing Accessories Stores,廣隆盛,絲髮,Quong Lung Sing & Co.,"Quong Lung Sing & Co., Silk Goods",旦打臣埠,印地那阿省,Anderson,Indiana
North America,United States,印地那阿省 旦打臣埠,"Anderson, Indiana",,40.1051,-85.677763,市打衣館,"Star, Laundry",Other Services,Laundry Services,市打,洗衣,Star,"Star, Laundry",旦打臣埠,印地那阿省,Anderson,Indiana
North America,United States,印地那阿省 印地鴨步市埠,"Indianapolis, Indiana",,39.769625,-86.1598,源成洗衣,"Goon Sing, (Laundry)",Other Services,Laundry Services,源成,洗衣,Goon Sing,"Goon Sing, (Laundry)",印地鴨步市埠,印地那阿省,Indianapolis,Indiana
North America,United States,印地那阿省 印地鴨步市埠,"Indianapolis, Indiana",,39.767622,-86.149017,美興雜貨,"Mee Hing & Co., Groceries",Retail Trade,General Merchandise Stores,美興,雜貨,Mee Hing & Co.,"Mee Hing & Co., Groceries",印地鴨步市埠,印地那阿省,Indianapolis,Indiana
North America,United States,印地那阿省 印地鴨步市埠,"Indianapolis, Indiana",,39.767622,-86.149017,梅記絲髮,"Moy Kee & Co., (Silk Goods)",Retail Trade,Clothing and Clothing Accessories Stores,梅記,絲髮,Moy Kee & Co.,"Moy Kee & Co., (Silk Goods)",印地鴨步市埠,印地那阿省,Indianapolis,Indiana
North America,United States,印地那阿省 印地鴨步市埠,"Indianapolis, Indiana",,39.790507,-86.153714,廣利雜貨,"Quong Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,廣利,雜貨,Quong Lee & Co.,"Quong Lee & Co., General Merchandise",印地鴨步市埠,印地那阿省,Indianapolis,Indiana
North America,United States,印地那阿省 印地鴨步市埠,"Indianapolis, Indiana",,39.779481,-86.173111,廣勝利洗衣,"Quong Sing Lee, (Laundry)",Other Services,Laundry Services,廣勝利,洗衣,Quong Sing Lee,"Quong Sing Lee, (Laundry)",印地鴨步市埠,印地那阿省,Indianapolis,Indiana
North America,United States,印地那阿省 印地鴨步市埠,"Indianapolis, Indiana",,39.769625,-86.1598,上海樓餐館,"Shanghai Lo & Co., Restaurant",Accommodation & Foodservice,Foodservice,上海樓,餐館,Shanghai Lo & Co.,"Shanghai Lo & Co., Restaurant",印地鴨步市埠,印地那阿省,Indianapolis,Indiana
North America,United States,印地那阿省 印地鴨步市埠,"Indianapolis, Indiana",,39.769625,-86.1598,永彩樓餐館,"Wing Joy Lo, Restaurant",Accommodation & Foodservice,Foodservice,永彩樓,餐館,Wing Joy Lo,"Wing Joy Lo, Restaurant",印地鴨步市埠,印地那阿省,Indianapolis,Indiana
North America,United States,印地那阿省 羅近市砵埠,"Logansport, Indiana",,40.75425,-86.36443,周廣餐館,"Joe Quong, Restaurant",Accommodation & Foodservice,Foodservice,周廣,餐館,Joe Quong,"Joe Quong, Restaurant",羅近市砵埠,印地那阿省,Logansport,Indiana
North America,United States,印地那阿省 羅近市砵埠,"Logansport, Indiana",,40.757271,-86.312204,合記餐館,"Hop Kee, Restaurant",Accommodation & Foodservice,Foodservice,合記,餐館,Hop Kee,"Hop Kee, Restaurant",羅近市砵埠,印地那阿省,Logansport,Indiana
North America,United States,印地那阿省 羅近市砵埠,"Logansport, Indiana",,40.75425,-86.36443,利華盛雜貨,"Lee Wah Sing, General Merchandise",Retail Trade,General Merchandise Stores,利華盛,雜貨,Lee Wah Sing,"Lee Wah Sing, General Merchandise",羅近市砵埠,印地那阿省,Logansport,Indiana
North America,United States,底路委省 姊運砵埠,"Davenport, Iowa",,41.521309,-90.571587,什碎餐館,"Chop Suey, Restaurant",Accommodation & Foodservice,Foodservice,什碎,餐館,Chop Suey,"Chop Suey, Restaurant",姊運砵埠,底路委省,Davenport,Iowa
North America,United States,底路委省 姊運砵埠,"Davenport, Iowa",,41.521339,-90.594097,三利餐館,"SAM LEE, Restaurant",Accommodation & Foodservice,Foodservice,三利,餐館,SAM LEE,"SAM LEE, Restaurant",姊運砵埠,底路委省,Davenport,Iowa
North America,United States,底路委省 粗表葵埠,"Dubuque, Iowa",,42.50227,-90.665504,美香樓餐館,"Mee Hong Lo & Co., Restaurant",Accommodation & Foodservice,Foodservice,美香樓,餐館,Mee Hong Lo & Co.,"Mee Hong Lo & Co., Restaurant",粗表葵埠,底路委省,Dubuque,Iowa
North America,United States,底路委省 粗表葵埠,"Dubuque, Iowa",,42.50227,-90.665504,三興衣館,"Sam Hing, Laundry",Other Services,Laundry Services,三興,洗衣,Sam Hing,"Sam Hing, Laundry",粗表葵埠,底路委省,Dubuque,Iowa
North America,United States,底路委省 伙租珠埠,"Fort Dodge, Iowa",,42.50407,-94.18721,福利衣館,"Fook Lee, Laundry",Other Services,Laundry Services,福利,洗衣,Fook Lee,"Fook Lee, Laundry",伙租珠埠,底路委省,Fort Dodge,Iowa
North America,United States,底路委省 伙租珠埠,"Fort Dodge, Iowa",,42.505676,-94.183099,榮利衣館,"WING LEE, Laundry",Other Services,Laundry Services,榮利,洗衣,WING LEE,"WING LEE, Laundry",伙租珠埠,底路委省,Fort Dodge,Iowa
North America,United States,底路委省 底路委埠,"Iowa City, Iowa",,41.661295,-91.527606,巨利雜貨,"Guy Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,巨利,雜貨,Guy Lee & Co.,"Guy Lee & Co., General Merchandise",底路委埠,底路委省,Iowa City,Iowa
North America,United States,底路委省 底路委埠,"Iowa City, Iowa",,41.661295,-91.527606,隆記絲髮,"Long Kee, Silk Goods",Retail Trade,Clothing and Clothing Accessories Stores,隆記,絲髮,Long Kee,"Long Kee, Silk Goods",底路委埠,底路委省,Iowa City,Iowa
North America,United States,底路委省 底路委埠,"Iowa City, Iowa",,41.659077,-91.53313,源昌雜貨,"Yuen Chong & Co., General Merchandise",Retail Trade,General Merchandise Stores,源昌,雜貨,Yuen Chong & Co.,"Yuen Chong & Co., General Merchandise",底路委埠,底路委省,Iowa City,Iowa
North America,United States,根德基省 底市崙埠,"Ashland, Kentucky",,38.479595,-82.63881,生隆什貨,"SANG LUNG, General Merchandise",Retail Trade,General Merchandise Stores,生隆,雜貨,SANG LUNG,"SANG LUNG, General Merchandise",底市崙埠,根德基省,Ashland,Kentucky
North America,United States,根德基省 底市崙埠,"Ashland, Kentucky",,38.479595,-82.63881,和機衣舘,"Woo Jan, Laundry",Other Services,Laundry Services,和機,洗衣,Woo Jan,"Woo Jan, Laundry",底市崙埠,根德基省,Ashland,Kentucky
North America,United States,根德基省 哥永頓埠,"Covington, Kentucky",,39.08584,-84.51072,顯利李茶葉,"Henry Lee, Teas",Retail Trade,Other Food Stores,顯利李,茶葉,Henry Lee,"Henry Lee, Teas",哥永頓埠,根德基省,Covington,Kentucky
North America,United States,根德基省 哥永頓埠,"Covington, Kentucky",,39.00986,-84.51173,宏利日本漆器,"Foon Lee & Co., Chin. & Jap. Goods",Retail Trade,Lacquerware Stores,宏利,漆器,Foon Lee & Co.,"Foon Lee & Co., Chin. & Jap. Goods",哥永頓埠,根德基省,Covington,Kentucky
North America,United States,根德基省 哥永頓埠,"Covington, Kentucky",,39.08595,-84.509991,紐約衣館,"New York Laundry, Laundry",Other Services,Laundry Services,紐約,洗衣,New York Laundry,"New York Laundry, Laundry",哥永頓埠,根德基省,Covington,Kentucky
North America,United States,根德基省 哥永頓埠,"Covington, Kentucky",,39.086329,-84.510857,三盛衣館,"Sam Sing, Laundry",Other Services,Laundry Services,三盛,洗衣,Sam Sing,"Sam Sing, Laundry",哥永頓埠,根德基省,Covington,Kentucky
North America,United States,根德基省 罅啡盆地埠,"Lafayette, Kentucky",,36.68116,-87.62029,松珍餐館,"George Tong, Restaurant",Accommodation & Foodservice,Foodservice,松珍,餐館,George Tong,"George Tong, Restaurant",罅啡盆地埠,根德基省,Lafayette,Kentucky
North America,United States,根德基省 罅啡盆地埠,"Lafayette, Kentucky",,36.68116,-87.62029,恒隆絲髮,"Hong Lung, Silk Goods",Retail Trade,Clothing and Clothing Accessories Stores,恒隆,絲髮,Hong Lung,"Hong Lung, Silk Goods",罅啡盆地埠,根德基省,Lafayette,Kentucky
North America,United States,根德基省 罅啡盆地埠,"Lafayette, Kentucky",,36.68116,-87.62029,合隆餐館,"Hop Lung & Co., Restaurant",Accommodation & Foodservice,Foodservice,合隆,餐館,Hop Lung & Co.,"Hop Lung & Co., Restaurant",罅啡盆地埠,根德基省,Lafayette,Kentucky
North America,United States,根德基省 罅啡盆地埠,"Lafayette, Kentucky",,36.68116,-87.62029,李進衣舘,"Lee Ding, Laundry",Other Services,Laundry Services,李進,洗衣,Lee Ding,"Lee Ding, Laundry",罅啡盆地埠,根德基省,Lafayette,Kentucky
